Al_sulfate_mol,Fe_sulfate_mol,Cu_sulfate_mol,Co_sulfate_mol,Ni_sulfate_mol,Mn_sulfate_mol,chem,temp_x,NaOH_stock,NaOH_mole,BattLeachate_volume,SampleID,index,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp_y,Alk,mu,mass_H2O,charge,pct_err,Al,Fe,Cu,Co,Ni,Mn,Na,S,la_H+,la_OH-,la_SO4-2,la_Na+,la_Al+3,la_Fe+3,la_Cu+2,la_Co+2,la_Ni+2,la_Mn+2,FeAl2O4(s),d_FeAl2O4(s),Gibbsite,d_Gibbsite,Fe(OH)3(s),d_Fe(OH)3(s),Cu(OH)2(s),d_Cu(OH)2(s),Co(OH)2(s),d_Co(OH)2(s),Ni(OH)2(s),d_Ni(OH)2(s),Mn(OH)2(s),d_Mn(OH)2(s),si_FeAl2O4(s),si_Gibbsite,si_Fe(OH)3(s),si_Cu(OH)2(s),si_Co(OH)2(s),si_Ni(OH)2(s),si_Mn(OH)2(s),Solution_ID,a_Al3+,m_Al+3,a_Fe2+,m_Fe+2,a_Fe3+,m_Fe+3,a_Cu+,m_Cu+,a_Cu2+,m_Cu+2,a_Ni2+,m_Ni+2,a_Co2+,m_Co+2,a_Co3+,m_Co+3,a_Mn2+,m_Mn+2,a_Mn3+,m_Mn+3,a_Li+,m_Li+,a_Na+,m_Na+,m_AlOH2+,m_Al(OH)2+,m_AlSO4+,m_AlO2-,m_Al(SO4)2-,m_AlSO4+.1,m_FeOH+,m_Fe(OH)2,m_Fe(OH)3-,m_Fe(OH)4-,m_FeSO4+,m_FeSO4,m_CuOH+,m_CuSO4,m_CoOH+,m_CoSO4,m_Co(OH)4-2,m_NiOH+,m_Ni(OH)2,m_NiSO4,m_Ni(OH)3-,m_MnOH+,m_Mn(OH)2,m_Mn(OH)3-,m_Mn(OH)4-2,m_Al2(OH)2+4,m_Al3(OH)4+5,m_Al13O4(OH)24+7,m_Fe2(OH)2+4,m_Fe3(OH)4+5,m_Ni4(OH)4+4,m_Mn2(OH)3+,m_MnO4-,m_MnO4-2,m_H2,m_O2,m_SO4-2,m_HSO4-,m_S2O3-2,m_S2O4-2,m_S2O6-2,m_NaSO4-,m_MnSO4,m_NiSO4.1,m_CoSO4.1,m_CuSO4.1,m_H2O,m_H+,m_OH-,Description
0.15,0.01626,0.4516,0.488,1.43,0.7801,NMC532,25,1,0.221,1,1352,5406,4055,react,1352,-99,0,1,5.8934,5.23482,0.22104,25.0,0.179009,4.71988,1.23226,3.91043e-12,6.69877e-11,0.24339,0.013198,0.36649,0.39604,1.1608,0.63306,0.17938,2.9347,-5.8934,-8.1273,-1.2948,-1.2336,-3.4227,-11.243,-1.8913,-1.7266,-1.7319,-1.5978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5914,6.4553,3.5953,1.514,-3.0913,-3.2865,-5.1525,1352.0,0.00037784,0.082967,0.00037366,0.0041039,5.7187e-12,1.2557e-09,5.0566e-05,9.2053e-05,0.012843,0.14105,0.018541,0.20364,0.018766,0.2061,1e-99,1e-99,0.025247,0.27728,1.3396999999999998e-22,2.9419e-20,1e-99,1e-99,0.058402,0.17936,1e-99,0.010065,0.055292,1e-99,1e-99,0.055292,1e-99,3.0048e-13,4.08e-20,8.0937e-10,5.2803e-09,0.0037815,1e-99,0.133,1e-99,0.18991,2.4251e-24,1e-99,1.0315e-08,0.14905,1e-99,1e-99,8.8622e-13,3.0227000000000003e-19,4.3012e-26,1e-99,1e-99,1e-99,4.0066e-10,9.2685e-11,1.6073e-07,6.0617e-11,0.0,0.0,4.6086e-26,0.0,0.58535,1e-99,0.0,0.0,1e-99,1e-99,0.12805,0.14905,0.18991,0.133,55.509,2.3257e-06,1.3356e-08,NaOH_mixed_solution
0.1872,0.07939,0.06794,0.8062,0.7992,0.8056,NMC111,25,1,0.02677,1,1353,5410,4058,react,1353,-99,0,1,5.43515,5.00168,0.026767,25.0,0.021956,4.01146,1.21257,-4.94185e-11,-1.03141e-09,0.30884,0.065477,0.056029,0.66485,0.65906,0.66439,0.022075,2.5731,-5.4351,-8.5835,-1.222,-2.0806,-3.2608,-10.823,-2.6113,-1.5285,-2.0415,-1.6112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9103,5.2487,2.6464,-0.1183,-3.8054,-4.5085,-6.0782,1353.0,0.00054856,0.10843,0.0016796,0.017604,1.5027e-11,2.9704e-09,1.6483e-05,2.9659e-05,0.0024475,0.025653,0.0090893,0.095268,0.029617,0.31042,1e-99,1e-99,0.024477,0.25655,7.5933e-23,1.5009e-20,1e-99,1e-99,0.0083071,0.022075,1e-99,0.0017674,0.093818,1e-99,1e-99,0.093818,1e-99,1.6528e-13,7.759299999999999e-21,3.1478e-11,1.6216e-08,0.020098,1e-99,0.02997,1e-99,0.3544,5.4697e-26,1e-99,6.1879e-10,0.086395,1e-99,1e-99,1.0514e-13,1.2399e-20,5.9592e-28,1e-99,1e-99,1e-99,2.8082e-10,1.8804e-11,1.1529e-10,2.4106e-12,0.0,0.0,1.1126e-24,0.0,0.63244,1e-99,0.0,0.0,1e-99,1e-99,0.14679,0.086395,0.3544,0.02997,55.509,6.6062e-06,4.6852e-09,NaOH_mixed_solution
0.1258,0.05338,0.4548,0.2008,0.3716,0.1422,NMC523,25,1,0.279,1,1354,5414,4061,react,1354,-99,0,1,5.94744,4.90146,0.27902,25.0,0.258762,2.76958,1.07478,7.41651e-11,2.40669e-09,0.23416,0.049664,0.42313,0.18679,0.34576,0.13229,0.25961,1.4889,-5.9474,-8.0645,-1.2733,-0.93936,-3.4087,-10.994,-1.8512,-2.0295,-2.2505,-2.2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6685,6.6577,4.0321,1.6797,-3.2686,-3.6796,-5.6907,1354.0,0.00039023,0.059733,0.0014264,0.013345,1.0133e-11,1.551e-09,0.00011949,0.00020897,0.014086,0.13178,0.0056173,0.052552,0.009344,0.087417,1e-99,1e-99,0.0054749,0.051221,1.3485e-23,2.0640999999999997e-21,1e-99,1e-99,0.11499,0.25955,1e-99,0.013335,0.057646,1e-99,1e-99,0.057646,1e-99,1.5317e-12,2.3088e-19,2.4565e-09,9.4443e-09,0.015168,1e-99,0.15327,1e-99,0.099361,1.8341e-24,1e-99,4.1729e-09,0.047447,1e-99,1e-99,2.5662e-13,9.7167e-20,1.4167e-26,1e-99,1e-99,1e-99,8.8433e-10,3.374e-10,1.2711e-09,4.2257e-12,0.0,0.0,1.668e-25,0.0,0.53567,1e-99,0.0,0.0,1e-99,1e-99,0.029178,0.047447,0.099361,0.15327,55.509,1.9722e-06,1.4718e-08,NaOH_mixed_solution
0.03676,0.07608,0.2766,0.2691,0.8402,0.2581,NMC622,25,1,0.04911,1,1355,5418,4064,react,1355,-99,0,1,5.71443,4.99377,0.049106,25.0,0.0425124,2.54253,1.13899,1.67627e-10,5.78333e-09,0.064547,0.066792,0.24286,0.23622,0.7377,0.2266,0.043113,1.607,-5.7144,-8.2973,-1.4099,-1.7212,-3.8138,-10.673,-1.9019,-1.8537,-1.7171,-1.9439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2241,5.5544,3.6551,1.1636,-3.5582,-3.6116,-5.8384,1355.0,0.00015352,0.022085,0.002416,0.021988,2.1226e-11,3.0535e-09,8.5963e-05,0.00014931,0.012534,0.11407,0.019183,0.17458,0.014006,0.12746,1e-99,1e-99,0.01138,0.10357,3.4666e-23,4.987e-21,1e-99,1e-99,0.019003,0.043113,1e-99,0.0017841,0.016445,1e-99,1e-99,0.016445,1e-99,8.8834e-13,7.7819e-20,5.9924e-10,1.4346e-08,0.018759,1e-99,0.099583,1e-99,0.10874,3.1357000000000004e-25,1e-99,4.8798e-09,0.11831,1e-99,1e-99,1.8265e-13,4.0191e-20,3.3587e-27,1e-99,1e-99,1e-99,1.19e-09,3.0607e-10,1.8155e-08,3.633e-12,0.0,0.0,3.1886000000000004e-25,0.0,0.35839,1e-99,0.0,0.0,1e-99,1e-99,0.044283,0.11831,0.10874,0.099583,55.509,3.3521e-06,8.7254e-09,NaOH_mixed_solution
0.1235,0.07483,0.04375,0.03291,0.2499,0.03275,NMC811,25,1,0.1404,1,1356,5422,4067,react,1356,-99,0,1,5.91946,4.40793,0.14043,25.0,0.134415,1.4542,1.04119,4.33321e-09,2.76263e-07,0.23725,0.071869,0.042017,0.031605,0.24005,0.031452,0.13488,0.77286,-5.9195,-8.0867,-1.429,-1.1454,-3.239,-11.188,-2.5828,-2.6747,-2.1425,-2.7542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1073,6.7608,3.7721,0.9038,-3.9582,-3.6159,-6.2277,1356.0,0.00057676,0.053911,0.002847,0.021392,6.4912e-12,6.0675e-10,6.9073e-05,0.00011436,0.0026136,0.019638,0.0072032,0.054123,0.0021147,0.01589,1e-99,1e-99,0.001761,0.013232,1.3921e-24,1.3013e-22,1e-99,1e-99,0.071552,0.13483,1e-99,0.016846,0.056362,1e-99,1e-99,0.056362,1e-99,2.7601e-12,3.7424e-19,1.2143e-09,4.0024e-09,0.021156,1e-99,0.019873,1e-99,0.015714,2.7174000000000003e-25,1e-99,4.8312e-09,0.042516,1e-99,1e-99,7.4522e-14,2.5381000000000002e-20,2.9831e-27,1e-99,1e-99,1e-99,1.3634e-10,1.8372e-11,1.1657e-09,3.5503e-13,0.0,0.0,1.8418e-24,0.0,0.29045,1e-99,0.0,0.0,1e-99,1e-99,0.0065582,0.042516,0.015714,0.019873,55.509,1.9909e-06,1.3392e-08,NaOH_mixed_solution
0.2229,0.08951,0.1933,0.5633,0.9332,0.3464,NMC523,25,1,0.09388,1,1357,5426,4070,react,1357,-99,0,1,5.71898,4.9013,0.093876,25.0,0.0784865,3.89994,1.18943,-2.85373e-10,-6.23807e-09,0.37476,0.075256,0.16248,0.47356,0.78456,0.29125,0.078925,2.3492,-5.719,-8.2975,-1.275,-1.529,-3.177,-10.824,-2.1455,-1.6466,-1.8987,-1.9362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4564,6.1906,3.5032,0.9195,-3.3515,-3.7937,-5.8311,1357.0,0.00066531,0.12908,0.0021103,0.021936,1.4985e-11,2.9072e-09,6.0698e-05,0.00010899,0.0071529,0.074351,0.012626,0.13124,0.022563,0.23454,1e-99,1e-99,0.011583,0.1204,2.8519e-23,5.532899999999999e-21,1e-99,1e-99,0.02958,0.078922,1e-99,0.0079852,0.10051,1e-99,1e-99,0.10051,1e-99,7.7519e-13,7.0168e-20,4.3649e-10,1.4284e-08,0.022353,1e-99,0.077531,1e-99,0.239,5.7587e-25,1e-99,3.2087e-09,0.10623,1e-99,1e-99,1.8573e-13,4.223e-20,3.8972e-27,1e-99,1e-99,1e-99,1.0083e-09,2.4668e-10,5.7864e-09,3.8855e-12,0.0,0.0,4.78e-25,0.0,0.56399,1e-99,0.0,0.0,1e-99,1e-99,0.061492,0.10623,0.239,0.077531,55.509,3.4288e-06,8.9862e-09,NaOH_mixed_solution
0.2023,0.03541,0.2477,0.2364,0.7949,0.2367,NMC622,25,1,1.12,1,1358,5430,4073,react,1358,-99,0,1,6.39314,4.27533,1.1199,25.0,0.994847,3.70793,1.12446,2.83526e-10,5.93414e-09,0.35973,0.031487,0.2203,0.21023,0.70692,0.21053,0.99594,1.9191,-6.3931,-7.6242,-1.3515,-0.42603,-3.7702,-11.777,-2.3817,-1.9589,-1.9643,-2.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3328,7.6171,4.5702,2.0298,-2.3174,-2.5128,-4.5795,1358.0,0.00016975,0.031839,0.00099452,0.010184,1.6709e-12,3.134e-10,0.00014893,0.00026641,0.0041525,0.04252,0.010858,0.11118,0.010992,0.11256,1e-99,1e-99,0.009312,0.095353,5.4246e-24,1.0174999999999999e-21,1e-99,1e-99,0.37494,0.99119,1e-99,0.045069,0.021424,1e-99,1e-99,0.021424,1e-99,8.1117e-12,3.4469e-18,2.3906e-08,1.3305e-09,0.0088334,1e-99,0.037742,1e-99,0.097631,1.3626e-22,1e-99,6.1269e-08,0.076604,1e-99,1e-99,3.3154e-12,3.5389e-18,1.5217e-24,1e-99,1e-99,1e-99,2.6215e-10,1.5351e-10,1.4693e-06,2.6176e-10,0.0,0.0,3.8288000000000005e-25,0.0,0.59944,1e-99,0.0,0.0,1e-99,1e-99,0.041453,0.076604,0.097631,0.037742,55.509,7.0979e-07,3.8786e-08,NaOH_mixed_solution
0.01193,0.109,0.1477,0.2796,2.331,0.2778,NMC811,25,1,0.1649,1,1359,5434,4076,react,1359,-99,0,1,6.41297,3.91791,0.16487,25.0,0.124507,3.7204,1.30592,3.28624e-11,6.65369e-10,0.018269,0.083428,0.1131,0.21412,1.7846,0.2127,0.12625,2.4354,-6.413,-7.6039,-1.4964,-1.3503,-5.1243,-11.618,-2.5393,-1.8899,-1.2803,-1.9535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3021,6.3241,4.7905,1.913,-2.2076,-1.7881,-4.4613,1359.0,7.5116e-06,0.0014121,0.0032679,0.033496,2.4109e-12,4.5322e-10,0.00023596,0.0004222,0.0028889,0.029612,0.052443,0.53755,0.012886,0.13208,1e-99,1e-99,0.01113,0.11409,2.8471000000000003e-24,5.3523e-22,1e-99,1e-99,0.04464,0.12621,1e-99,0.0021911,0.00067922,1e-99,1e-99,0.00067922,1e-99,2.9276e-11,1.3041e-17,4.1623e-08,1.3755e-09,0.02079,1e-99,0.018808,1e-99,0.081983,1.9289999999999998e-22,1e-99,3.2504e-07,0.26503,1e-99,1e-99,4.3526e-12,4.8702e-18,2.1964e-24,1e-99,1e-99,1e-99,6.0186e-10,5.5981e-10,0.00096862,4.3058e-10,0.0,0.0,1.8124e-24,0.0,0.33843,1e-99,0.0,0.0,1e-99,1e-99,0.03549,0.26503,0.081983,0.018808,55.509,6.9051e-07,4.4031e-08,NaOH_mixed_solution
0.1109,0.08409,0.1391,0.6058,1.687,0.5652,NMC622,25,1,1.396,1,1360,5438,4079,react,1360,-99,0,1,7.38646,2.47925,1.396,25.0,1.08687,5.18779,1.27957,1.04912e-09,1.48199e-08,0.17336,0.065715,0.10872,0.47344,1.3187,0.44173,1.091,2.6683,-7.3865,-6.6341,-1.356,-0.46025,-7.5631,-13.268,-3.6998,-1.6351,-1.8316,-1.7265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9857,6.7945,6.0494,2.6919,-0.0134,-0.3999,-2.2948,1360.0,2.7348e-08,6.3707e-06,0.0020073,0.022632,5.3935e-14,1.2564e-11,0.00044767,0.00082033,0.00019962,0.0022507,0.014738,0.16617,0.023168,0.26122,1e-99,1e-99,0.018772,0.21166,1.7489e-25,4.0739999999999997e-23,1e-99,1e-99,0.34654,1.0846,1e-99,0.00071066,3.4987e-06,1e-99,1e-99,3.4987e-06,1e-99,1.5643e-09,6.6559e-15,7.2162e-06,4.3536e-11,0.017643,1e-99,0.0017954,1e-99,0.20364,2.8868e-18,1e-99,7.9457e-06,0.10289,1e-99,1e-99,6.3859e-10,6.825e-15,3.0835e-20,1e-99,1e-99,1e-99,3.8362e-11,8.6048e-11,0.066925,1.0177e-06,0.0,0.0,1.5438e-23,0.0,0.67022,1e-99,0.0,0.0,1e-99,1e-99,0.082693,0.10289,0.20364,0.0017954,55.509,7.3168e-08,3.8504e-07,NaOH_mixed_solution
0.1735,0.05716,0.1713,0.6248,1.827,0.6263,NMC622,25,1,0.7169,1,1361,5442,4082,react,1361,-99,0,1,6.3074,4.26225,0.71688,25.0,0.55264,4.89599,1.29482,1.2969e-10,1.93559e-09,0.26797,0.044145,0.13228,0.48255,1.4114,0.48373,0.55365,2.956,-6.3074,-7.7142,-1.3739,-0.76815,-3.7367,-11.639,-2.4363,-1.6073,-1.5956,-1.6742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.848,7.3807,4.4382,1.7953,-2.1457,-2.3241,-4.4026,1361.0,0.00018337,0.041206,0.0014078,0.015621,2.2951e-12,5.1574e-10,0.00013536,0.00024704,0.0036621,0.040634,0.025372,0.28153,0.0247,0.27407,1e-99,1e-99,0.021176,0.23497,1.197e-23,2.6898e-21,1e-99,1e-99,0.17055,0.55263,1e-99,0.032826,0.022425,1e-99,1e-99,0.022425,1e-99,7.5884e-12,2.6745e-18,1.4631e-08,1.7709e-09,0.011876,1e-99,0.03161,1e-99,0.20835,1.4488999999999998e-22,1e-99,9.4613e-08,0.17,1e-99,1e-99,4.9824e-12,4.4109e-18,1.6376000000000001e-24,1e-99,1e-99,1e-99,4.5069e-10,2.8701e-10,2.638e-05,7.4194e-10,0.0,0.0,6.035200000000001e-25,0.0,0.54648,1e-99,0.0,0.0,1e-99,1e-99,0.089525,0.17,0.20835,0.03161,55.509,8.9016e-07,3.3495e-08,NaOH_mixed_solution
0.1044,0.08941,0.2483,0.6227,1.438,0.9218,NMC532,25,1,0.2511,1,1362,5446,4085,react,1362,-99,0,1,6.09308,4.51702,0.25111,25.0,0.198015,4.49099,1.26185,-5.51782e-10,-9.58629e-09,0.1654,0.070856,0.19675,0.49345,1.1397,0.73054,0.199,2.8793,-6.0931,-7.9278,-1.3094,-1.1774,-3.6866,-11.217,-2.1857,-1.621,-1.7189,-1.5248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4036,6.7899,4.2193,1.6186,-2.5867,-2.8746,-4.6804,1362.0,0.00020579,0.043779,0.002069,0.022406,6.0643e-12,1.2901e-09,0.00013404,0.00024316,0.0065201,0.070608,0.019102,0.20686,0.023932,0.25916,1e-99,1e-99,0.029869,0.32346,3.0354999999999997e-23,6.457699999999999e-21,1e-99,1e-99,0.066461,0.19894,1e-99,0.013691,0.029021,1e-99,1e-99,0.029021,1e-99,4.1698e-12,8.931800000000001e-19,5.3719e-09,5.396e-09,0.020249,1e-99,0.065298,1e-99,0.23422,1.9154e-23,1e-99,2.6634e-08,0.1485,1e-99,1e-99,2.6277e-12,1.4138e-18,3.1515000000000003e-25,1e-99,1e-99,1e-99,1.0673e-09,6.3574e-10,1.0751e-06,3.3544e-10,0.0,0.0,5.0096e-25,0.0,0.5612,1e-99,0.0,0.0,1e-99,1e-99,0.14651,0.1485,0.23422,0.065298,55.509,1.4616e-06,2.1031e-08,NaOH_mixed_solution
0.1669,0.06511,0.2412,0.5679,1.041,0.4139,NMC523,25,1,0.2831,1,1363,5450,4088,react,1363,-99,0,1,6.03402,4.65142,0.28314,25.0,0.235202,3.93459,1.19978,-6.16109e-11,-1.28247e-09,0.27829,0.054266,0.20102,0.47337,0.86744,0.345,0.23599,2.3585,-6.034,-7.9833,-1.3025,-1.0633,-3.4078,-11.198,-2.1431,-1.6337,-1.8401,-1.8472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3876,6.9023,4.0719,1.5504,-2.7103,-3.1067,-5.1138,1363.0,0.000391,0.076304,0.001586,0.016529,6.3349e-12,1.2363e-09,0.00010852,0.00019499,0.0071936,0.074971,0.014451,0.15061,0.023242,0.24222,1e-99,1e-99,0.014217,0.14816,1.9689e-23,3.8423e-21,1e-99,1e-99,0.08643,0.2359,1e-99,0.019957,0.055484,1e-99,1e-99,0.055484,1e-99,2.476e-12,4.623400000000001e-19,3.335e-09,5.6719e-09,0.01577,1e-99,0.073191,1e-99,0.23109,1.0742e-23,1e-99,1.5608e-08,0.11413,1e-99,1e-99,9.6882e-13,4.5441e-19,8.6621e-26,1e-99,1e-99,1e-99,7.739e-10,3.4216e-10,1.8125e-07,5.1315e-11,0.0,0.0,3.5409000000000003e-25,0.0,0.55432,1e-99,0.0,0.0,1e-99,1e-99,0.070845,0.11413,0.23109,0.073191,55.509,1.6582e-06,1.8271e-08,NaOH_mixed_solution
0.02245,0.04893,0.3447,0.1218,0.1962,0.07313,NMC523,25,1,0.3257,1,1364,5454,4091,react,1364,-99,0,1,6.2435,4.44382,0.32572,25.0,0.310666,1.65023,1.04406,2.1835e-11,1.15654e-09,0.042999,0.046861,0.33014,0.11665,0.18795,0.070043,0.31197,0.81615,-6.2435,-7.7644,-1.3667,-0.79432,-4.3609,-11.39,-2.1057,-2.149,-2.3517,-2.4513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2111,6.606,4.5371,2.0256,-2.7877,-3.1804,-5.2801,1364.0,4.3564e-05,0.0045057,0.0016458,0.012935,4.0757e-12,4.2153e-10,0.00019077,0.00031941,0.0078401,0.061619,0.0044496,0.034971,0.0070965,0.055775,1e-99,1e-99,0.0035373,0.027802,3.0374e-24,3.1415e-22,1e-99,1e-99,0.16058,0.31183,1e-99,0.0056785,0.0049689,1e-99,1e-99,0.0049689,1e-99,7.041e-12,2.0282e-18,1.5016e-08,2.9331e-09,0.014114,1e-99,0.068803,1e-99,0.060859,1.8576e-23,1e-99,1.317e-08,0.030311,1e-99,1e-99,6.606e-13,4.7798e-19,1.2206e-25,1e-99,1e-99,1e-99,2.8394e-10,1.173e-10,3.9571e-09,1.343e-11,0.0,0.0,3.5104000000000003e-25,0.0,0.36821,1e-99,0.0,0.0,1e-99,1e-99,0.015204,0.030311,0.060859,0.068803,55.509,9.5436e-07,2.799e-08,NaOH_mixed_solution
0.03012,0.09777,0.3832,0.2904,0.7776,0.4752,NMC532,25,1,0.2212,1,1365,5458,4094,react,1365,-99,0,1,6.05561,4.59044,0.22123,25.0,0.192491,2.9928,1.14156,9.4913e-12,2.70095e-10,0.052779,0.085642,0.33567,0.25441,0.68114,0.41631,0.19379,1.8523,-6.0556,-7.9586,-1.3447,-1.0945,-4.0998,-11.021,-1.9774,-1.8643,-1.8608,-1.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4274,6.2845,4.3235,1.7655,-2.8914,-3.078,-4.9431,1365.0,7.9474e-05,0.012857,0.0027463,0.026332,9.5319e-12,1.542e-09,0.00018289,0.00032182,0.010535,0.10101,0.013777,0.1321,0.013669,0.13106,1e-99,1e-99,0.018793,0.1802,2.2617e-23,3.6588999999999995e-21,1e-99,1e-99,0.080442,0.19377,1e-99,0.0044518,0.010023,1e-99,1e-99,0.010023,1e-99,4.8042e-12,9.3001e-19,6.1711e-09,7.5848e-09,0.024778,1e-99,0.097263,1e-99,0.12333,7.298e-24,1e-99,1.6674e-08,0.098738,1e-99,1e-99,1.4351e-12,6.9783e-19,1.3228e-25,1e-99,1e-99,1e-99,1.4067e-09,8.6929e-10,1.3469e-07,1.0417e-10,0.0,0.0,4.245300000000001e-25,0.0,0.45742,1e-99,0.0,0.0,1e-99,1e-99,0.084983,0.098738,0.12333,0.097263,55.509,1.5474e-06,1.9016e-08,NaOH_mixed_solution
0.07347,0.05808,0.354,0.07307,0.5433,0.07222,NMC811,25,1,0.07582,1,1366,5462,4097,react,1366,-99,0,1,5.66951,5.14747,0.075821,25.0,0.0698551,2.09184,1.07657,2.02408e-10,8.97882e-09,0.13648,0.053948,0.32879,0.067869,0.50467,0.067081,0.070429,1.2271,-5.6695,-8.3395,-1.4119,-1.4744,-3.4504,-10.602,-1.7612,-2.3794,-1.8653,-2.4588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5199,5.7911,3.5997,1.2198,-4.1684,-3.8443,-6.4377,1366.0,0.00035445,0.044076,0.0019981,0.017044,2.5008e-11,3.1098e-09,8.3428e-05,0.00014258,0.01733,0.14782,0.013636,0.11631,0.0041741,0.035605,1e-99,1e-99,0.0034771,0.02966,1.509e-23,1.8764e-21,1e-99,1e-99,0.033542,0.070427,1e-99,0.0033369,0.03719,1e-99,1e-99,0.03719,1e-99,6.0487e-13,4.7307e-20,4.709e-10,1.6556e-08,0.015443,1e-99,0.13706,1e-99,0.032262,5.9376e-26,1e-99,2.8558e-09,0.083716,1e-99,1e-99,4.5948e-14,9.0267e-21,6.5203e-28,1e-99,1e-99,1e-99,1.0496e-09,2.2637e-10,2.4246e-09,2.4931e-13,0.0,0.0,1.9321e-25,0.0,0.33692,1e-99,0.0,0.0,1e-99,1e-99,0.013469,0.083716,0.032262,0.13706,55.509,3.6576e-06,7.7705e-09,NaOH_mixed_solution
0.1032,0.08408,0.3217,0.309,2.257,0.3,NMC811,25,1,0.8543,1,1367,5466,4100,react,1367,-99,0,1,6.47078,3.9803,0.85426,25.0,0.655745,4.57486,1.29891,-3.28298e-10,-5.1288e-09,0.15894,0.064732,0.2477,0.23788,1.7374,0.23099,0.65767,2.7571,-6.4708,-7.549,-1.4748,-0.68894,-4.3249,-11.69,-2.4395,-1.8686,-1.3874,-1.9417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2172,7.2883,4.8831,2.1226,-2.0765,-1.7853,-4.3396,1367.0,4.733e-05,0.010189,0.0023969,0.026094,2.0415e-12,4.3948e-10,0.00025716,0.00046711,0.0036349,0.039571,0.040986,0.44619,0.013533,0.14732,1e-99,1e-99,0.011436,0.1245,3.3774e-24,7.270499999999999e-22,1e-99,1e-99,0.20467,0.65623,1e-99,0.018049,0.0045661,1e-99,1e-99,0.0045661,1e-99,2.7653e-11,1.4191e-17,5.934e-08,1.2427e-09,0.016027,1e-99,0.02487,1e-99,0.090483,3.5679999999999997e-22,1e-99,3.2713e-07,0.21768,1e-99,1e-99,5.7593e-12,7.4239e-18,3.975e-24,1e-99,1e-99,1e-99,7.0717e-10,8.2139e-10,0.0007625,6.744e-10,0.0,0.0,1.042e-24,0.0,0.43734,1e-99,0.0,0.0,1e-99,1e-99,0.038324,0.21768,0.090483,0.02487,55.509,6.0724e-07,4.8308e-08,NaOH_mixed_solution
