Al_sulfate_mol,Fe_sulfate_mol,Cu_sulfate_mol,Co_sulfate_mol,Ni_sulfate_mol,Mn_sulfate_mol,chem,temp_x,NaOH_stock,NaOH_mole,BattLeachate_volume,SampleID,index,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp_y,Alk,mu,mass_H2O,charge,pct_err,Al,Fe,Cu,Co,Ni,Mn,Na,S,la_H+,la_OH-,la_SO4-2,la_Na+,la_Al+3,la_Fe+3,la_Cu+2,la_Co+2,la_Ni+2,la_Mn+2,FeAl2O4(s),d_FeAl2O4(s),Gibbsite,d_Gibbsite,Fe(OH)3(s),d_Fe(OH)3(s),Cu(OH)2(s),d_Cu(OH)2(s),Co(OH)2(s),d_Co(OH)2(s),Ni(OH)2(s),d_Ni(OH)2(s),Mn(OH)2(s),d_Mn(OH)2(s),si_FeAl2O4(s),si_Gibbsite,si_Fe(OH)3(s),si_Cu(OH)2(s),si_Co(OH)2(s),si_Ni(OH)2(s),si_Mn(OH)2(s),Solution_ID,a_Al3+,m_Al+3,a_Fe2+,m_Fe+2,a_Fe3+,m_Fe+3,a_Cu+,m_Cu+,a_Cu2+,m_Cu+2,a_Ni2+,m_Ni+2,a_Co2+,m_Co+2,a_Co3+,m_Co+3,a_Mn2+,m_Mn+2,a_Mn3+,m_Mn+3,a_Li+,m_Li+,a_Na+,m_Na+,m_AlOH2+,m_Al(OH)2+,m_AlSO4+,m_AlO2-,m_Al(SO4)2-,m_AlSO4+.1,m_FeOH+,m_Fe(OH)2,m_Fe(OH)3-,m_Fe(OH)4-,m_FeSO4+,m_FeSO4,m_CuOH+,m_CuSO4,m_CoOH+,m_CoSO4,m_Co(OH)4-2,m_NiOH+,m_Ni(OH)2,m_NiSO4,m_Ni(OH)3-,m_MnOH+,m_Mn(OH)2,m_Mn(OH)3-,m_Mn(OH)4-2,m_Al2(OH)2+4,m_Al3(OH)4+5,m_Al13O4(OH)24+7,m_Fe2(OH)2+4,m_Fe3(OH)4+5,m_Ni4(OH)4+4,m_Mn2(OH)3+,m_MnO4-,m_MnO4-2,m_H2,m_O2,m_SO4-2,m_HSO4-,m_S2O3-2,m_S2O4-2,m_S2O6-2,m_NaSO4-,m_MnSO4,m_NiSO4.1,m_CoSO4.1,m_CuSO4.1,m_H2O,m_H+,m_OH-,Description
0.0865,0.04016,0.3449,0.2561,0.2412,0.2544,NMC111,25,1,0.02483,1,1408,5629,4222,react,1408,-99,0,1,4.15206,6.54312,1.0,25.0,-2.27132e-05,2.154,1.068,1.74822e-11,7.68596e-10,0.16199,0.037605,0.32294,0.23975,0.22585,0.23819,0.0,1.3073,-4.1521,-9.8579,-1.2998,-1000.0,-3.3835,-9.4426,-1.7665,-1.8902,-2.3447,-1.9761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7259,1.303,0.2038,-1.8223,-6.7159,-7.3604,-8.9918,1408.0,0.00041357,0.052582,0.0011594,0.0099882,3.6088e-10,4.5884e-08,3.3139e-06,5.6773e-06,0.017118,0.14747,0.0045216,0.038952,0.012877,0.11093,1e-99,1e-99,0.010565,0.091015,1.1402e-21,1.4497e-19,1e-99,1e-99,1e-99,1e-99,1e-99,3.5862e-06,0.056304,1e-99,1e-99,0.056304,1e-99,3.225e-16,7.6644000000000005e-25,5.7508e-15,3.1e-07,0.011599,1e-99,0.17524,1e-99,0.12882,1.5617e-31,1e-99,8.701e-13,0.035932,1e-99,1e-99,1.2828e-16,7.6577e-25,1.6892000000000002e-33,1e-99,1e-99,1e-99,2.0892e-10,6.1081e-13,2.5745e-17,6.4265e-17,0.0,0.0,3.3857e-25,0.0,0.43194,1e-99,0.0,0.0,1e-99,1e-99,0.052973,0.035932,0.12882,0.17524,55.509,0.00012071,2.3766e-10,Hydrolyzed_metal_sulfate_solution
0.08341,0.01772,0.08541,0.6152,1.046,0.4062,NMC523,25,1,0.2304,1,1409,5633,4225,react,1409,-99,0,1,4.19002,6.4218,1.0,25.0,-6.9299e-06,3.1828,1.2002,-1.04883e-11,-2.78641e-10,0.13899,0.014763,0.071166,0.51256,0.8717,0.3384,0.0,2.0171,-4.19,-9.8242,-1.3647,-1000.0,-3.4639,-9.9402,-2.4171,-1.5548,-1.7122,-1.8084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9765,1.3236,-0.1927,-2.4055,-6.3132,-6.6605,-8.7568,1409.0,0.0003436,0.058043,0.00048747,0.0047647,1.1475e-10,1.9384e-08,9.7964e-07,1.7322e-06,0.0038271,0.037407,0.0194,0.18963,0.027872,0.27243,1e-99,1e-99,0.015544,0.15193,1.2686999999999998e-21,2.1432000000000002e-19,1e-99,1e-99,1e-99,1e-99,1e-99,3.5913e-06,0.041577,1e-99,1e-99,0.041577,1e-99,1.5835e-16,4.1973e-25,2.574e-15,8.7609e-08,0.0041997,1e-99,0.03374,1e-99,0.24013,5.2309000000000005e-31,1e-99,4.3599e-12,0.13276,1e-99,1e-99,2.2041e-16,1.4675e-24,3.8458000000000004e-33,1e-99,1e-99,1e-99,4.0881e-11,5.8971e-14,1.9721e-14,1.812e-16,0.0,0.0,4.970000000000001e-25,0.0,0.42204,1e-99,0.0,0.0,1e-99,1e-99,0.067117,0.13276,0.24013,0.03374,55.509,0.00011416,2.6507e-10,Hydrolyzed_metal_sulfate_solution
0.03903,0.01352,0.08165,0.4813,1.424,0.5076,NMC622,25,1,0.04147,1,1410,5637,4228,react,1410,-99,0,1,4.31912,6.41353,1.0,25.0,-6.96987e-06,3.28518,1.22544,8.57192e-12,2.14601e-10,0.063701,0.011036,0.066629,0.39279,1.1618,0.41423,0.0,2.1421,-4.3191,-9.6959,-1.4174,-1000.0,-3.7787,-10.041,-2.424,-1.6489,-1.529,-1.6945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6693,1.3937,0.091,-2.1557,-6.1507,-6.2207,-8.3862,1410.0,0.00016646,0.028746,0.00039356,0.0038846,9.0896e-11,1.5696e-08,9.8283e-07,1.7421e-06,0.0037671,0.037183,0.029583,0.292,0.022442,0.22151,1e-99,1e-99,0.020209,0.19947,1.6183e-21,2.7946e-19,1e-99,1e-99,1e-99,1e-99,1e-99,3.149e-06,0.017887,1e-99,1e-99,0.017887,1e-99,2.3083e-16,8.241500000000001e-25,6.6631e-15,6.1627e-08,0.0030037,1e-99,0.029421,1e-99,0.17128,1.3865e-30,1e-99,1.2004e-11,0.17934,1e-99,1e-99,5.1738e-16,4.6402e-24,1.6459999999999999e-32,1e-99,1e-99,1e-99,4.8162e-11,1.0157e-13,3.6146e-13,7.4485e-16,0.0,0.0,2.849e-25,0.0,0.37755,1e-99,0.0,0.0,1e-99,1e-99,0.077299,0.17934,0.17128,0.029421,55.509,8.5008e-05,3.5704e-10,Hydrolyzed_metal_sulfate_solution
0.111,0.01639,0.2362,0.09839,0.2815,0.09229,NMC622,25,1,0.1427,1,1411,5641,4231,react,1411,-99,0,1,4.0566,6.7281,1.0,25.0,-1.1658e-05,1.7682,1.04655,1.86973e-12,1.03209e-10,0.21207,0.015664,0.22568,0.094018,0.26897,0.08818,0.0,1.0106,-4.0566,-9.9505,-1.3839,-1000.0,-3.1834,-9.5692,-1.8639,-2.2389,-2.1491,-2.3454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3898,1.225,-0.2008,-2.1049,-7.2499,-7.3502,-9.5464,1411.0,0.00065557,0.071595,0.00056589,0.0045564,2.6967e-10,2.9451e-08,1.7299e-06,2.9141e-06,0.013682,0.11016,0.0070938,0.057118,0.0057695,0.046455,1e-99,1e-99,0.0045149,0.036353,7.4601999999999995e-22,8.1473e-20,1e-99,1e-99,1e-99,1e-99,1e-99,3.6477e-06,0.072315,1e-99,1e-99,0.072315,1e-99,1.0272e-16,1.9391e-25,1.7995e-15,1.8769e-07,0.0046651,1e-99,0.11542,1e-99,0.047563,2.7853e-32,1e-99,8.9085e-13,0.046453,1e-99,1e-99,3.5774e-17,1.6963000000000002e-25,2.8734e-34,1e-99,1e-99,1e-99,5.8099e-11,7.1151e-14,5.0692e-17,6.0835e-18,0.0,0.0,2.2417e-25,0.0,0.33268,1e-99,0.0,0.0,1e-99,1e-99,0.018654,0.046453,0.047563,0.11542,55.509,0.00014787,1.8877e-10,Hydrolyzed_metal_sulfate_solution
0.04734,0.02189,0.2056,0.1227,0.2019,0.08406,NMC523,25,1,0.4846,1,1412,5645,4234,react,1412,-99,0,1,4.17504,6.61228,1.0,25.0,-1.47233e-05,1.28254,1.04156,-1.05395e-11,-7.96698e-10,0.090895,0.021015,0.19744,0.11777,0.19382,0.080708,0.0,0.7471,-4.175,-9.8306,-1.446,-1000.0,-3.465,-9.4988,-1.8659,-2.085,-2.1939,-2.3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8133,1.3032,0.2294,-1.8671,-6.8562,-7.1551,-9.288,1412.0,0.00034279,0.028924,0.00086877,0.0062375,3.171e-10,2.6756e-08,2.2482e-06,3.6801e-06,0.013618,0.097774,0.0063988,0.045941,0.0082222,0.059033,1e-99,1e-99,0.0047122,0.033832,5.9636e-22,5.032e-20,1e-99,1e-99,1e-99,1e-99,1e-99,3.22e-06,0.031843,1e-99,1e-99,0.031843,1e-99,2.7397e-16,6.6242e-25,6.2061e-15,1.8585e-07,0.0062066,1e-99,0.099557,1e-99,0.058741,1.0683e-31,1e-99,1.3961e-12,0.036312,1e-99,1e-99,6.4867e-17,3.9396e-25,8.071e-34,1e-99,1e-99,1e-99,8.8226e-11,1.7054e-13,6.4034e-17,1.4746e-17,0.0,0.0,2.2149000000000003e-25,0.0,0.25707,1e-99,0.0,0.0,1e-99,1e-99,0.016872,0.036312,0.058741,0.099557,55.509,0.00010939,2.4178e-10,Hydrolyzed_metal_sulfate_solution
0.1243,0.007815,0.1728,0.4663,0.4729,0.4524,NMC111,25,1,0.04967,1,1413,5649,4237,react,1413,-99,0,1,4.14005,6.74063,1.0,25.0,-6.6144e-06,2.81418,1.11904,-1.56672e-11,-5.05836e-10,0.2221,0.0069839,0.15443,0.41671,0.42255,0.40431,0.0,1.7381,-4.14,-9.8726,-1.2813,-1000.0,-3.2939,-10.0,-2.1143,-1.6778,-2.1204,-1.7724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4089,1.3482,-0.398,-2.1996,-6.533,-7.1656,-8.8177,1413.0,0.00050825,0.078696,0.00020384,0.0019168,9.9982e-11,1.5481e-08,9.4415e-07,1.6533e-06,0.0076854,0.072268,0.0075795,0.071272,0.021001,0.19748,1e-99,1e-99,0.016889,0.15881,2.8722999999999997e-21,4.447500000000001e-19,1e-99,1e-99,1e-99,1e-99,1e-99,4.2085e-06,0.073802,1e-99,1e-99,0.073802,1e-99,5.2969e-17,1.2437e-25,1.4214e-15,9.1605e-08,0.002128,1e-99,0.0821,1e-99,0.21924,2.4264e-31,1e-99,1.3626e-12,0.062851,1e-99,1e-99,1.9157e-16,1.1298000000000001e-24,2.5724000000000002e-33,1e-99,1e-99,1e-99,2.1266e-11,1.9599e-14,2.5185e-16,1.5157e-16,0.0,0.0,1.441e-25,0.0,0.49199,1e-99,0.0,0.0,1e-99,1e-99,0.088365,0.062851,0.21924,0.0821,55.509,0.00012685,2.3479e-10,Hydrolyzed_metal_sulfate_solution
0.2111,0.03031,0.02357,0.1681,0.1745,0.1914,NMC111,25,1,0.02257,1,1414,5653,4240,react,1414,-99,0,1,4.00917,6.057,1.0,25.0,-4.7856e-06,2.12109,1.04731,2.4075e-11,1.11205e-09,0.4032,0.02894,0.022502,0.16051,0.16659,0.18273,0.0,1.1661,-4.0092,-9.9988,-1.2884,-1000.0,-2.9927,-10.05,-2.9284,-2.0696,-2.4901,-2.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2013,1.2708,-0.8267,-3.2661,-7.1773,-7.7877,-9.3951,1414.0,0.0010169,0.12779,0.00087639,0.0075108,8.9064e-11,1.1193e-08,6.9916e-07,1.1963e-06,0.0011792,0.010106,0.0032352,0.027726,0.0085188,0.073007,1e-99,1e-99,0.007989,0.068467,2.8150999999999997e-22,3.5377e-20,1e-99,1e-99,1e-99,1e-99,1e-99,4.6013e-06,0.14195,1e-99,1e-99,0.14195,1e-99,1.2737e-16,2.1852000000000003e-25,3.8698e-16,7.8447e-08,0.0090017,1e-99,0.012394,1e-99,0.087499,2.806e-32,1e-99,3.2529e-13,0.026396,1e-99,1e-99,5.0683e-17,2.1842000000000003e-25,3.4691e-34,1e-99,1e-99,1e-99,6.5122e-12,2.4268e-15,1.8043e-18,1.3861e-17,0.0,0.0,6.1327000000000005e-24,0.0,0.44118,1e-99,0.0,0.0,1e-99,1e-99,0.041126,0.026396,0.087499,0.012394,55.509,0.00016752,1.7157e-10,Hydrolyzed_metal_sulfate_solution
0.1103,0.03692,0.3431,0.09945,0.3192,0.09257,NMC622,25,1,0.04121,1,1415,5657,4243,react,1415,-99,0,1,4.06134,6.61806,1.0,25.0,-2.08298e-05,1.98966,1.05335,9.83569e-12,4.78658e-10,0.20934,0.035054,0.32573,0.094414,0.30303,0.087882,0.0,1.1601,-4.0613,-9.947,-1.3584,-1000.0,-3.2222,-9.3526,-1.7263,-2.2587,-2.1377,-2.3691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1075,1.1969,0.0265,-1.9602,-7.2626,-7.3316,-9.563,1415.0,0.00059951,0.071749,0.0012005,0.010068,4.4404e-10,5.3142e-08,3.0597e-06,5.2067e-06,0.018782,0.15751,0.0072825,0.061072,0.0055123,0.046227,1e-99,1e-99,0.0042747,0.035848,5.4823e-22,6.5612e-20,1e-99,1e-99,1e-99,1e-99,1e-99,3.4259e-06,0.070841,1e-99,1e-99,0.070841,1e-99,2.2154e-16,4.2597e-25,3.0937e-15,3.3106e-07,0.010494,1e-99,0.16801,1e-99,0.048187,2.8645e-32,1e-99,9.2974e-13,0.050568,1e-99,1e-99,3.4434e-17,1.6631000000000002e-25,2.9284e-34,1e-99,1e-99,1e-99,1.8844e-10,4.2335e-13,6.8477e-17,5.6471e-18,0.0,0.0,3.6409000000000004e-25,0.0,0.36742,1e-99,0.0,0.0,1e-99,1e-99,0.018729,0.050568,0.048187,0.16801,55.509,0.00014776,1.9228e-10,Hydrolyzed_metal_sulfate_solution
0.08337,0.02954,0.3856,0.1599,0.3929,0.2464,NMC532,25,1,0.02742,1,1416,5661,4246,react,1416,-99,0,1,4.1189,6.66225,1.0,25.0,-2.01434e-05,2.24246,1.07079,1.78693e-11,7.54803e-10,0.15571,0.027584,0.36013,0.14931,0.36696,0.23011,0.0,1.3677,-4.1189,-9.8911,-1.3394,-1000.0,-3.3798,-9.431,-1.701,-2.0779,-2.0881,-1.9694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.092,1.2067,0.1155,-1.8233,-6.9702,-7.1704,-9.0517,1416.0,0.00041703,0.054655,0.00090515,0.0079035,3.7066e-10,4.8578e-08,2.9291e-06,5.0351e-06,0.019906,0.17381,0.008164,0.071286,0.0083585,0.072983,1e-99,1e-99,0.010729,0.093684,1.5234e-21,1.9966000000000001e-19,1e-99,1e-99,1e-99,1e-99,1e-99,3.1127e-06,0.052,1e-99,1e-99,0.052,1e-99,2.1599e-16,4.7703e-25,4.3617e-15,2.9162e-07,0.0082658,1e-99,0.18602,1e-99,0.076329,7.5617e-32,1e-99,1.3477e-12,0.05922,1e-99,1e-99,1.1176e-16,6.2001e-25,1.2796000000000001e-33,1e-99,1e-99,1e-99,1.9954e-10,5.2989e-13,2.1253e-16,5.284e-17,0.0,0.0,2.2788000000000003e-25,0.0,0.39964,1e-99,0.0,0.0,1e-99,1e-99,0.049106,0.05922,0.076329,0.18602,55.509,0.00013073,2.2087e-10,Hydrolyzed_metal_sulfate_solution
0.1259,0.01791,0.4494,0.4975,1.198,0.774,NMC532,25,1,0.3813,1,1417,5665,4249,react,1417,-99,0,1,4.11574,6.77236,1.0,25.0,-1.44348e-05,4.22349,1.20838,-4.14613e-10,-8.25832e-09,0.20843,0.014822,0.37191,0.41171,0.99115,0.64051,0.0,2.7427,-4.1157,-9.9037,-1.2848,-1000.0,-3.3741,-9.6545,-1.7571,-1.7076,-1.7807,-1.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4767,1.175,-0.1455,-1.9044,-6.6249,-6.8881,-8.6998,1417.0,0.00042261,0.086405,0.00041986,0.0044672,2.2155e-10,4.5297e-08,1.9978e-06,3.6082e-06,0.017495,0.18615,0.016567,0.17627,0.019608,0.20862,1e-99,1e-99,0.025558,0.27193,4.6761e-21,9.560600000000001e-19,1e-99,1e-99,1e-99,1e-99,1e-99,3.1287e-06,0.062794,1e-99,1e-99,0.062794,1e-99,9.4579e-17,2.1324e-25,2.4411e-15,2.077e-07,0.0043486,1e-99,0.18542,1e-99,0.20308,1.9264e-31,1e-99,2.582e-12,0.1363,1e-99,1e-99,2.5131e-16,1.4233000000000001e-24,3.3101e-33,1e-99,1e-99,1e-99,1.4837e-10,3.4683e-13,7.0818e-15,2.8894e-16,0.0,0.0,1.3925000000000002e-25,0.0,0.5523,1e-99,0.0,0.0,1e-99,1e-99,0.13267,0.1363,0.20308,0.18542,55.509,0.00013835,2.2547e-10,Hydrolyzed_metal_sulfate_solution
0.2013,0.01329,0.02031,0.2839,2.344,0.3019,NMC811,25,1,0.02003,1,1418,5669,4252,react,1418,-99,0,1,3.98391,6.2723,1.0,25.0,-2.24623e-06,4.44405,1.29621,1.00586e-13,1.8116e-12,0.31062,0.010254,0.015668,0.21902,1.808,0.23289,0.0,2.7517,-3.9839,-10.034,-1.4367,-1000.0,-3.1265,-10.217,-3.0667,-1.9171,-1.3402,-1.9543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.091,1.0325,-1.0977,-3.474,-7.0945,-6.7075,-9.3216,1418.0,0.00074736,0.15792,0.00036397,0.0039297,6.0725e-11,1.2832e-08,3.0976e-07,5.615e-07,0.00085767,0.0092601,0.04569,0.49331,0.012103,0.13067,1e-99,1e-99,0.011111,0.11996,6.4275e-22,1.3582000000000002e-19,1e-99,1e-99,1e-99,1e-99,1e-99,3.0514e-06,0.078547,1e-99,1e-99,0.078547,1e-99,4.5051e-17,7.557e-26,2.0275e-16,4.0269e-08,0.0026567,1e-99,0.0064062,1e-99,0.088342,3.643e-32,1e-99,3.9126e-12,0.26491,1e-99,1e-99,6.0032e-17,2.5295e-25,4.4088e-34,1e-99,1e-99,1e-99,6.4946e-12,2.363e-15,1.3115e-13,2.2324e-17,0.0,0.0,2.5562e-24,0.0,0.39498,1e-99,0.0,0.0,1e-99,1e-99,0.040646,0.26491,0.088342,0.0064062,55.509,0.00018811,1.6774e-10,Hydrolyzed_metal_sulfate_solution
0.04591,0.01973,0.289,0.231,0.6698,0.2354,NMC622,25,1,0.7026,1,1419,5673,4255,react,1419,-99,0,1,4.20084,6.67586,1.0,25.0,-1.52819e-05,2.27904,1.10825,-2.02371e-12,-8.09512e-11,0.082859,0.017802,0.26082,0.20846,0.60434,0.21237,0.0,1.4281,-4.2008,-9.8095,-1.4087,-1000.0,-3.6131,-9.5601,-1.808,-1.9002,-1.7913,-1.9656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0468,1.2184,0.2315,-1.7669,-6.6291,-6.7103,-8.8846,1419.0,0.0002437,0.032329,0.00065167,0.005721,2.7535e-10,3.6528e-08,2.2191e-06,3.8197e-06,0.015561,0.13661,0.016168,0.14194,0.012585,0.11048,1e-99,1e-99,0.010824,0.095023,1.5858e-21,2.1037e-19,1e-99,1e-99,1e-99,1e-99,1e-99,2.6532e-06,0.025943,1e-99,1e-99,0.025943,1e-99,2.2651e-16,6.046e-25,6.8842e-15,1.8495e-07,0.0050738,1e-99,0.12398,1e-99,0.097983,2.4287e-31,1e-99,3.8879e-12,0.099993,1e-99,1e-99,1.6423e-16,1.1011000000000001e-24,2.7538e-33,1e-99,1e-99,1e-99,1.6391e-10,4.7673e-13,7.0878e-15,9.4671e-17,0.0,0.0,1.4676e-25,0.0,0.34257,1e-99,0.0,0.0,1e-99,1e-99,0.042237,0.099993,0.097983,0.12398,55.509,0.0001084,2.6692e-10,Hydrolyzed_metal_sulfate_solution
0.09119,0.03522,0.3027,0.04599,0.1424,0.05002,NMC622,25,1,0.4082,1,1420,5677,4258,react,1420,-99,0,1,4.0765,6.6121,1.0,25.0,-2.01909e-05,1.46952,1.02652,-8.33636e-11,-5.60631e-09,0.17767,0.034314,0.2949,0.0448,0.13868,0.04873,0.0,0.82793,-4.0765,-9.9296,-1.3836,-1000.0,-3.2349,-9.3367,-1.7342,-2.5471,-2.4208,-2.5916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.981,1.2363,0.0945,-1.9334,-7.5163,-7.5799,-9.7508,1420.0,0.00058218,0.05488,0.0012624,0.0095213,4.6058e-10,4.3417e-08,3.0455e-06,5.047e-06,0.01844,0.13908,0.0037953,0.028625,0.0028371,0.021398,1e-99,1e-99,0.002561,0.019315,3.2397999999999997e-22,3.054e-20,1e-99,1e-99,1e-99,1e-99,1e-99,3.5095e-06,0.063214,1e-99,1e-99,0.063214,1e-99,2.5236e-16,4.9181e-25,3.6669e-15,3.1555e-07,0.010413,1e-99,0.15565,1e-99,0.023402,1.5558999999999998e-32,1e-99,5.2488e-13,0.024867,1e-99,1e-99,2.2347e-17,1.0940000000000001e-25,1.8515e-34,1e-99,1e-99,1e-99,1.4368e-10,2.8567e-13,3.8778e-18,2.2254e-18,0.0,0.0,3.4897000000000003e-25,0.0,0.3118,1e-99,0.0,0.0,1e-99,1e-99,0.010588,0.024867,0.023402,0.15565,55.509,0.00013895,1.9489e-10,Hydrolyzed_metal_sulfate_solution
0.2103,0.08425,0.05914,0.1327,1.104,0.1269,NMC811,25,1,0.1028,1,1421,5681,4261,react,1421,-99,0,1,3.95353,6.10372,1.0,25.0,-1.09257e-05,3.13135,1.14899,-9.57791e-11,-2.78564e-09,0.36605,0.073321,0.051474,0.11549,0.96115,0.11041,0.0,1.8609,-3.9535,-10.058,-1.4073,-1000.0,-3.016,-9.5332,-2.5369,-2.1814,-1.6187,-2.2709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2379,1.0691,-0.488,-2.9935,-7.408,-7.0353,-9.6875,1421.0,0.00096377,0.16096,0.0025889,0.025177,2.9298e-10,4.8931e-08,1.5466e-06,2.7311e-06,0.0029046,0.028247,0.024059,0.23398,0.0065855,0.064044,1e-99,1e-99,0.0053593,0.052119,2.1028999999999998e-22,3.5121e-20,1e-99,1e-99,1e-99,1e-99,1e-99,3.4227e-06,0.10561,1e-99,1e-99,0.10561,1e-99,2.8612e-16,4.418100000000001e-25,7.5975e-16,2.0256e-07,0.020224,1e-99,0.023219,1e-99,0.051444,1.4234e-32,1e-99,1.8396e-12,0.14929,1e-99,1e-99,2.5855e-17,1.0028e-25,1.5271e-34,1e-99,1e-99,1e-99,8.8851e-11,1.1007e-13,5.2912e-15,4.2691e-18,0.0,0.0,6.39e-24,0.0,0.38075,1e-99,0.0,0.0,1e-99,1e-99,0.020982,0.14929,0.051444,0.023219,55.509,0.00019653,1.5441e-10,Hydrolyzed_metal_sulfate_solution
0.2025,0.06022,0.4201,0.9196,0.9669,0.9755,NMC111,25,1,0.1029,1,1422,5685,4264,react,1422,-99,0,1,4.12605,6.43535,1.0,25.0,-2.48357e-05,4.79312,1.24562,4.67182e-13,7.95891e-12,0.32511,0.048348,0.33725,0.73824,0.77621,0.78315,0.0,3.1709,-4.1261,-9.897,-1.1791,-1000.0,-3.261,-9.5584,-1.8623,-1.5163,-2.0436,-1.5748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7495,1.308,-0.0294,-1.9963,-6.4203,-7.1375,-8.6688,1422.0,0.00054828,0.12157,0.0011382,0.012555,2.7641e-10,6.1289e-08,3.4065e-06,6.208e-06,0.013729,0.15144,0.0090458,0.099778,0.030457,0.33595,1e-99,1e-99,0.026617,0.2936,2.2412999999999997e-21,4.9697e-19,1e-99,1e-99,1e-99,1e-99,1e-99,4.2235e-06,0.10484,1e-99,1e-99,0.10484,1e-99,2.6438e-16,6.107900000000001e-25,3.2677e-15,3.3348e-07,0.015034,1e-99,0.18557,1e-99,0.4023,3.2984e-31,1e-99,1.4537e-12,0.094909,1e-99,1e-99,2.6988e-16,1.5662e-24,3.8e-33,1e-99,1e-99,1e-99,2.751e-10,8.9721e-13,7.7299e-16,3.3113e-16,0.0,0.0,6.269000000000001e-25,0.0,0.73022,1e-99,0.0,0.0,1e-99,1e-99,0.17621,0.094909,0.4023,0.18557,55.509,0.00013633,2.3102e-10,Hydrolyzed_metal_sulfate_solution
0.09007,0.07185,0.1416,0.1894,0.6054,0.2008,NMC622,25,1,0.1265,1,1423,5689,4267,react,1423,-99,0,1,4.10619,6.28525,1.0,25.0,-1.86564e-05,2.18107,1.10199,1.34073e-11,5.69358e-10,0.16346,0.065197,0.12854,0.17188,0.54936,0.18219,0.0,1.3424,-4.1062,-9.9032,-1.4116,-1000.0,-3.3093,-9.3829,-2.1103,-1.9792,-1.8256,-2.0277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6248,1.2411,0.1275,-2.2567,-6.8956,-6.932,-9.1341,1423.0,0.00049054,0.062961,0.0024093,0.020843,4.1414e-10,5.3154e-08,2.7192e-06,4.6634e-06,0.0077569,0.067104,0.014941,0.12926,0.010491,0.090756,1e-99,1e-99,0.0093822,0.081165,5.5919e-22,7.1771e-20,1e-99,1e-99,1e-99,1e-99,1e-99,3.4558e-06,0.051677,1e-99,1e-99,0.051677,1e-99,5.4386e-16,1.1656e-24,4.3511e-15,2.7527e-07,0.018631,1e-99,0.061382,1e-99,0.081126,8.415099999999999e-32,1e-99,2.3334e-12,0.091779,1e-99,1e-99,9.2449e-17,4.977000000000001e-25,9.9212e-34,1e-99,1e-99,1e-99,2.2706e-10,6.2412e-13,2.0559e-15,3.7091e-17,0.0,0.0,1.3712e-24,0.0,0.33529,1e-99,0.0,0.0,1e-99,1e-99,0.036363,0.091779,0.081126,0.061382,55.509,0.0001343,2.1432e-10,Hydrolyzed_metal_sulfate_solution
